age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
46,Private,35969,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K
64,Local-gov,199298,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,30,Puerto-Rico,<=50K
56,Without-pay,226985,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
52,State-gov,314627,Prof-school,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
29,Private,214689,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,England,<=50K
24,Local-gov,452640,Prof-school,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,14344,0,50,United-States,>50K
31,Private,337505,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
41,Private,176452,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Peru,<=50K
41,State-gov,106627,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,United-States,<=50K
43,State-gov,114191,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
39,State-gov,144860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,97842,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
30,Local-gov,48542,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,69235,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
37,Private,184964,Some-college,14,Married-AF-spouse,Other-service,Not-in-family,White,Male,0,0,45,Portugal,>50K
33,Private,183778,11th,9,Divorced,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
40,Federal-gov,222596,HS-grad,13,Married-spouse-absent,Farming-fishing,Own-child,White,Female,0,0,60,England,>50K
35,Private,147638,HS-grad,9,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Yugoslavia,<=50K
31,Private,109428,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,40,United-States,<=50K
28,Private,264498,Doctorate,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Puerto-Rico,<=50K
28,Self-emp-inc,27044,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
58,Private,34169,Assoc-voc,10,Never-married,Sales,Husband,White,Male,3103,0,25,United-States,>50K
45,Local-gov,72844,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,France,<=50K
70,State-gov,304570,Bachelors,13,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,32,Philippines,<=50K
36,Self-emp-not-inc,165855,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Germany,<=50K
41,Private,203233,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
28,Self-emp-inc,124685,Some-college,10,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,<=50K
41,State-gov,60414,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,99,Holand-Netherlands,>50K
26,Private,282142,Assoc-voc,11,Married-spouse-absent,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
59,State-gov,41258,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
70,Private,170428,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,20,Puerto-Rico,<=50K
28,State-gov,202182,1st-4th,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
59,Private,113838,Preschool,13,Widowed,Prof-specialty,Not-in-family,White,Female,4650,0,37,United-States,<=50K
49,State-gov,215389,Bachelors,13,Married-spouse-absent,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K
26,Private,100147,Bachelors,13,Divorced,Sales,Wife,White,Female,0,0,45,United-States,>50K
36,Self-emp-not-inc,37778,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
44,Local-gov,240628,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,2354,0,40,United-States,<=50K
50,Private,338836,11th,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1887,36,United-States,>50K
54,Local-gov,260833,Some-college,10,Widowed,Farming-fishing,Husband,Other,Female,0,0,45,United-States,>50K
36,Local-gov,379672,Assoc-acdm,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,<=50K
41,Private,168293,Preschool,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
55,Self-emp-not-inc,136819,Some-college,10,Never-married,Protective-serv,Husband,White,Female,0,0,43,United-States,>50K
49,Private,147032,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,8,Philippines,<=50K
46,Local-gov,202560,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K
48,Self-emp-not-inc,49275,Prof-school,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1485,50,United-States,<=50K
48,Private,172822,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,15020,0,48,United-States,>50K
32,Local-gov,73514,Assoc-voc,11,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
45,Self-emp-not-inc,242552,12th,8,Divorced,Craft-repair,Other-relative,Black,Male,0,0,35,United-States,<=50K
31,Self-emp-inc,113752,1st-4th,9,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
73,Self-emp-not-inc,268832,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,45,United-States,<=50K
42,Local-gov,221581,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,<=50K
42,Federal-gov,210525,HS-grad,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,20,United-States,>50K
45,Private,264514,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
32,Private,103608,12th,13,Married-civ-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,151476,Assoc-voc,11,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2174,0,40,United-States,<=50K
29,Self-emp-not-inc,239753,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2057,20,Vietnam,<=50K
57,Federal-gov,138285,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Iran,<=50K
33,Private,321709,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,15,United-States,>50K
45,State-gov,271962,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,State-gov,181091,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,<=50K
32,Federal-gov,153326,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,213140,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,<=50K
21,Private,136440,Some-college,10,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,15,South,<=50K
61,Without-pay,167347,Doctorate,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
57,Private,64960,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,1902,45,United-States,<=50K
60,Self-emp-not-inc,168223,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,0,0,30,South,<=50K
64,Private,134912,Preschool,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,12,United-States,<=50K
46,Federal-gov,46537,Masters,14,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,240859,11th,7,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,Cuba,<=50K
67,Private,283416,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,State-gov,327886,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
54,Self-emp-inc,106728,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
66,Self-emp-not-inc,190160,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
43,Self-emp-inc,104892,Assoc-acdm,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,336951,11th,9,Separated,Adm-clerical,Husband,White,Female,0,0,50,United-States,>50K
30,Without-pay,197558,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,Haiti,<=50K
53,Private,218311,9th,9,Divorced,Sales,Not-in-family,White,Male,0,0,35,Scotland,<=50K
35,Private,953588,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
57,Private,170287,1st-4th,14,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,>50K
51,Private,196395,11th,9,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,60,United-States,>50K
49,Self-emp-inc,268234,10th,6,Separated,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,194924,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,0,0,35,El-Salvador,>50K
47,Without-pay,103020,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Puerto-Rico,<=50K
29,Private,375313,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Philippines,<=50K
26,Local-gov,150226,Bachelors,13,Separated,Prof-specialty,Own-child,White,Female,0,0,35,Haiti,<=50K
48,Private,208748,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,<=50K
42,Federal-gov,402367,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,7688,0,45,United-States,>50K
41,Private,118768,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,Nicaragua,<=50K
45,Self-emp-not-inc,181307,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,<=50K
68,State-gov,191581,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States,<=50K
47,Without-pay,265097,11th,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,45,United-States,>50K
44,Self-emp-inc,147110,Some-college,10,Separated,Other-service,Own-child,White,Female,14344,0,40,Puerto-Rico,>50K
24,Private,117779,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,Hungary,<=50K
38,Self-emp-inc,186959,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,242832,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Wife,Black,Male,0,0,36,United-States,>50K
44,Local-gov,64632,5th-6th,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
46,Local-gov,124071,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,<=50K
60,Self-emp-not-inc,96099,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,4101,0,60,United-States,<=50K
64,Self-emp-inc,487751,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
42,Self-emp-not-inc,206066,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
73,State-gov,192740,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
47,Private,304133,Preschool,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Canada,<=50K
35,Private,356250,Prof-school,15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,35,China,<=50K
27,Private,52156,Masters,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
65,Private,184454,Prof-school,9,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,6418,0,40,Holand-Netherlands,>50K
36,Local-gov,190023,Assoc-acdm,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Portugal,>50K
34,Without-pay,141118,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,Private,50880,12th,10,Divorced,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
40,State-gov,151038,Bachelors,13,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,155193,HS-grad,9,Separated,Prof-specialty,Not-in-family,White,Male,0,0,55,Thailand,<=50K
45,Self-emp-not-inc,285575,HS-grad,9,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
63,Private,176696,HS-grad,9,Married-AF-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Private,168322,Assoc-acdm,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
40,Private,266631,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,<=50K
60,Private,152369,7th-8th,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
37,Private,176900,1st-4th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,>50K
46,Private,74895,Preschool,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,55,United-States,<=50K
35,Self-emp-inc,1226583,7th-8th,13,Divorced,Sales,Husband,White,Male,0,0,52,United-States,>50K
52,Private,379682,Assoc-voc,11,Married-spouse-absent,Other-service,Wife,White,Male,0,0,20,United-States,>50K
50,Local-gov,237868,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
38,Local-gov,40955,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,<=50K
52,Self-emp-not-inc,177995,1st-4th,2,Separated,Machine-op-inspct,Husband,White,Male,0,0,56,Mexico,>50K
55,Self-emp-inc,120920,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
39,Private,382859,11th,9,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
30,Private,437825,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Peru,<=50K
34,Without-pay,303867,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
36,Private,228157,Some-college,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K
37,Private,207066,Prof-school,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,<=50K
34,Federal-gov,113129,1st-4th,12,Married-civ-spouse,Sales,Own-child,White,Male,0,0,38,United-States,>50K
33,Private,361497,10th,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,Hungary,<=50K
51,State-gov,120270,Some-college,11,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,>50K
41,Self-emp-inc,523910,10th,13,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,<=50K
36,Without-pay,119957,Bachelors,13,Separated,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
73,Local-gov,249043,Masters,14,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cuba,<=50K
47,Private,199058,9th,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
43,Self-emp-inc,175485,Some-college,10,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,178251,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,Outlying-US(Guam-USVI-etc),<=50K
34,Private,199934,10th,10,Married-spouse-absent,Machine-op-inspct,Husband,Black,Male,7298,0,40,United-States,>50K
56,Self-emp-not-inc,104842,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,50,Haiti,<=50K
52,Federal-gov,228516,7th-8th,10,Separated,Other-service,Not-in-family,White,Male,0,0,35,United-States,>50K
47,Self-emp-inc,190072,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,50,United-States,<=50K
36,Federal-gov,89718,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Hong,<=50K
38,Without-pay,153066,Some-college,14,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Honduras,>50K
46,Private,147640,5th-6th,3,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,1902,40,United-States,<=50K
59,Private,219426,9th,5,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,34748,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,20,United-States,>50K
38,Private,331395,7th-8th,4,Divorced,Farming-fishing,Husband,White,Male,3942,0,84,Portugal,<=50K
17,Self-emp-not-inc,34943,10th,6,Never-married,Other-service,Own-child,Other,Female,0,0,15,Japan,<=50K
62,State-gov,273454,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Cuba,<=50K
55,Private,171467,HS-grad,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,48,Ecuador,>50K
68,Private,201732,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Ireland,<=50K
37,Self-emp-not-inc,132879,HS-grad,10,Never-married,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
25,Private,114838,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,Italy,<=50K
32,Private,331539,Masters,13,Never-married,Exec-managerial,Husband,Other,Male,0,0,50,China,>50K
44,Self-emp-not-inc,203897,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,Cuba,<=50K
43,Self-emp-inc,114537,9th,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
35,Federal-gov,207973,Doctorate,16,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,55,Ecuador,<=50K
27,Private,199903,7th-8th,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,79036,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,<=50K
40,Self-emp-not-inc,141858,Prof-school,15,Married-AF-spouse,Prof-specialty,Husband,White,Female,0,0,72,United-States,<=50K
30,Federal-gov,236599,9th,9,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,176992,Some-college,14,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,>50K
46,Private,44671,Some-college,13,Married-AF-spouse,Protective-serv,Husband,White,Male,0,0,40,China,<=50K
45,Self-emp-not-inc,59287,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,106728,Assoc-acdm,12,Married-AF-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,397466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
29,Private,136077,12th,9,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,Canada,>50K
62,Local-gov,291175,9th,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K
60,Private,122276,12th,3,Divorced,Craft-repair,Husband,White,Male,0,0,45,Italy,<=50K
25,Private,188507,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,Dominican-Republic,<=50K
37,Federal-gov,61518,HS-grad,9,Separated,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,<=50K
33,Private,95530,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
56,Private,176118,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,France,>50K
